Participant ID,Participant Hash,Question,Answer,Short Title,Age,Gender,Country,Gender_male
ec3ae4ce-c604-4e50-908c-c75a823233ae,19921e5b9b2ba63507dc61b8fe35016d7bc3184ab79e22477927dd15d0254b36,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,64,male,Vietnam,1
0b06601e-c258-4754-a2a7-88ce65dea0ed,e516f033ec591ec6ceeae0a252505b3cc3636c557219d8ca740b76d2322a44a9,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,79,male,Vietnam,1
f92fd7ef-4c4a-42d3-8bf5-d31cfdbcff89,25029b7701289fd70e98cd5d81fdf3375955aca6fbc00dee00ad5db800e2fe0c,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,60,male,Vietnam,1
e5f8ca95-5621-4d0a-80b6-481c7d8ee581,17bc042e4f3bfb5658690018b320599c22d8c52efed69d8deb715bc88d4c69ce,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 40000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 40000,23,male,Vietnam,1
2f59619a-34a2-4430-896e-be976a818a5b,08fd197833e34a7a512e0453eddeb7833950202647b598652ddc4066fc1703d4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,23,female,Vietnam,0
955216cb-f282-461e-8177-99515a5d229d,5628c3bec2fdb46a93545b9998692c585c646e01914244dade0794172af1cbf2,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,46,male,Vietnam,1
2c746b5d-20c4-4c6c-a409-d486c7a18b32,4a54c3a51b5f75a757d99d288d45a333ede914f09d9be6c8b93b6027430b9f68,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,22,female,Vietnam,0
d918ef8f-cbf2-4f3c-ae64-e0a0edf046ac,0c608bf9371bab5553c464d062abc8d6b1c4169efe2433013800a766ae4a0dec,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,52,female,Vietnam,0
8a2edd31-9298-4402-a665-768dc341c7e4,5a01535157ceabf0d8f95b2faec008a0a88c2f7617361eeb449488873e6aa36d,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,33,female,Vietnam,0
8177906a-147c-4cfb-ad03-d0fd9ba11df3,4a54c3a51b5f75a757d99d288d45a333ede914f09d9be6c8b93b6027430b9f68,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,22,female,Vietnam,0
da3005a4-b750-4ff7-82a5-38da471ac1d4,39427521359cd6aa875e24b6b1c778ca4a3a93b8b4a27dfbb2840f507c1f4ac2,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,48,female,Vietnam,0
70628931-e192-4b0d-84fa-b2e0e1904321,3920b362e34671ebb07af6b8c03ecb5d1769405e28965b07ed6a5dae8808457f,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,51,female,Vietnam,0
7ef51fdd-0484-4015-8d82-9e3954957853,17bc042e4f3bfb5658690018b320599c22d8c52efed69d8deb715bc88d4c69ce,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 60000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 60000,23,male,Vietnam,1
586944c0-600b-4816-b65a-db409baa1ab3,f668d7b4eb6aa3b4785d23084b1da41aa2df3d9a49753bf09efac650566d05a5,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,75,male,Vietnam,1
24711d78-26e3-4629-bede-eaa43342265a,db02c29de3b51c8f9a663ae4c12cf260c21c1dd3e504f2935d33f650335c055e,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,35,male,Vietnam,1
e42722a3-f4e0-4c0a-8910-a61055c04896,b34b728e20f7f74cbadacd4bc413972e4735209b2a98e3b46af6afe4793e0acd,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,57,female,Vietnam,0
30ec1b5e-aa8b-45d6-9c67-e730e0d568b5,c4c17b8f6fb87a74a364c577b416bc07b48305852c17d82e419fac104e3728ae,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,62,male,Vietnam,1
588aac5d-67ec-4265-8cf5-1c6ed113c96c,17bc042e4f3bfb5658690018b320599c22d8c52efed69d8deb715bc88d4c69ce,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,23,male,Vietnam,1
2f4d1f40-925b-4418-bd88-faa174ea6245,9bbce59acc49f52b9521040df9bf2fa7824d302c7d51da9ebd709eb0986706d4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,51,male,Vietnam,1
22082f4a-eef6-4f63-a6b5-6866943ad313,3b9481f3c33749b152c30324bdab472a8b1c3f5dc3b68ba68b09cdaa241a52e4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 40000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 40000,28,female,Vietnam,0
afa4ef9c-395a-47d8-8710-a95cbef083ff,ed780f32af321638684afe468502a8b6cc5b5a431bc1e722f0943dfa98dd217e,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,37,female,Vietnam,0
072a2c84-930b-484d-82a0-4345250915e9,af8724a41e778747574594c6abdd8bb30850df419a5907d0d201402292d2a79c,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,34,male,Vietnam,1
bba8feb7-a964-4420-92d0-68e94193035f,17bc042e4f3bfb5658690018b320599c22d8c52efed69d8deb715bc88d4c69ce,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,23,male,Vietnam,1
6a098594-979f-41b7-ac7e-2bfe126bdeff,cdbeab620c0d2cecf7c24b0a0325d70dc09d89426abd1dc59e7b92a7e44ed8b6,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,69,female,Vietnam,0
17fddbcc-b26f-48fd-8d86-03e5b9d29d30,3f60a49524909b92d3fe88b677d2d3e38b1cf9b7569efd2397ceda240b6f3f05,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,45,male,Vietnam,1
85a571b0-58d3-41a1-8fce-abf131527d76,264081381d70c185ae820ca436cbea1c02dd3a6f02518d35494e42845eaa3d84,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,30,male,Vietnam,1
11e553c7-c321-4378-85e1-d8ac8d464465,585bf4203e423fdc8b58b872330883f8c049105093d3defada26530933c6865d,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,76,female,Vietnam,0
c42dee9e-2a72-48e8-a490-35a62e756808,6a7f9189e9b4a44109707e9d4812377f907669bc7ac29af569f59330cbf8a565,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,60,female,Vietnam,0
93ae49c9-77e8-4a48-9c04-b02374ee7064,19921e5b9b2ba63507dc61b8fe35016d7bc3184ab79e22477927dd15d0254b36,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,64,male,Vietnam,1
b0cc641f-822b-4979-b0df-1b66bdacfa19,ee45728624a9613bf2fa01a4bec051dc7d67df54d53ffdfe5795067779968532,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,31,female,Vietnam,0
0f3aba50-c333-49a7-b0e2-e8890474267d,bc7f367e0b53c647b19995e33c94972684e4016dbdb20ed41b42f85ef77485ec,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,76,male,Vietnam,1
417ff11c-7314-41e6-a286-909d8c6ab7c9,e0055a25b45506d35e4cd2c2fb6c3626c96f827044cd269fc00cb91a22567147,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,41,female,Vietnam,0
3c32b42f-9950-4d71-9d4b-1a0220e7350c,264081381d70c185ae820ca436cbea1c02dd3a6f02518d35494e42845eaa3d84,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,30,male,Vietnam,1
cc23f3f3-d25c-4078-8439-280695757faa,9ffb78400ef4e2b4b59afadc3a0378caa4e1222f2570c6026a931d852701fb60,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,29,male,Vietnam,1
723a0dd1-d82b-4c8c-89b9-7a9b4dc7dbc8,cd0dc751904b9ab1d25c6ad12a55657c024be056f87de9ca10e3495df47fd0c4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,77,female,Vietnam,0
27bfe9db-c3a6-4375-ad95-03742c139714,9655f9789314bbc800511abe1e81b6a8b069b54a52e655a76180a091515a3f22,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,54,female,Vietnam,0
f4d11672-f90f-4cec-8d2d-b0cc4e42fe64,f668d7b4eb6aa3b4785d23084b1da41aa2df3d9a49753bf09efac650566d05a5,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,75,male,Vietnam,1
646e494b-5104-4807-9d7b-c01a2aaa92ca,46ab26a0a0e2de3b4ae509f87e7270f836332489f8d664cc95ad5112c5a439d9,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,35,female,Vietnam,0
2c4de9c6-af4d-4f1d-866d-0f00eb1b79b0,d3d394c82115bea4ac65eebbe21a543a2b89cd43795dc96f528a48264b60df7e,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,55,female,Vietnam,0
e075df77-3654-4ead-b5b6-c110cb11caef,6c4cc08c76e137631420d40e4c1f155346259088c7c1443e12cc850f90fdc3db,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,59,female,Vietnam,0
7e8f4bca-ca66-4883-a50d-a2a7dee7c7f7,e069d79cac96f5fd60a08d62a4a8b7ed67deee9c261d98295d51b9a810074b1c,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,39,male,Vietnam,1
de99fb97-a409-4fd1-8066-f93a8326fd36,ee6a17c21d5b78385194409e24ec43e2d120e872922eb9d496062f56634289aa,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,32,female,Vietnam,0
ccc2f014-7f64-4a8d-bd07-96d20bcfed39,9bbce59acc49f52b9521040df9bf2fa7824d302c7d51da9ebd709eb0986706d4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,51,male,Vietnam,1
503d90ec-9c1a-465e-8e70-1273de993dd6,a6b854a23603661b16b34e70e9a1b0681c204194ba0f7b7c144a31567967a98f,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,73,male,Vietnam,1
24ec2cf4-e80f-4395-94db-147375d76849,324fdf65ef209d657046e9f0c3c0ea37d93e759ddf8208b9e0a181e996ad1adc,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,67,male,Vietnam,1
763c95c0-7599-45e4-9dae-602dcc7aab94,c0541ab7f4a3b0729be415aaae992dca24ea32b7f8518077d3a93cb3fa44aaf4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,80,female,Vietnam,0
bc2cf24b-b16c-4666-a099-5bc1cf954843,9531e12c8a0045b7a70edd7ea3b341ea784805e813d741037c4cfb8a1ce3a692,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,26,female,Vietnam,0
160f4511-a4ac-4b1a-8d56-41155a62fea9,b2a38582801fb645e714a34a4928929928ae47e130e27570dc55158ea9d9aae4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 40000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 40000,48,male,Vietnam,1
ea7aa9f7-bc25-470c-bddd-218feda80171,1fa32b7f67360b99c88b7bb793e86d8a618a4b277e42d7b66cfc55dd9458db0e,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 40000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",1.0,Risk 40000,25,female,Vietnam,0
0245dd28-db50-4192-92f8-fbb98da4e0e8,0c608bf9371bab5553c464d062abc8d6b1c4169efe2433013800a766ae4a0dec,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,52,female,Vietnam,0
dd64123e-7ca3-4b76-9a47-4dc53c306f58,9622280ef578bba3e94770f7fbfb744a67811666bbbf7c4c71707fb7889a17b3,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,74,male,Vietnam,1
02665fc4-89c6-4855-a076-098fefe40f5a,7270257f9d9dce38cda48f75007e73f6ab12c5731b1b986ee8a4c06d282cc76d,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 60000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 60000,33,male,Vietnam,1
7ce8dbf6-fe94-468e-9964-7a013ede5b21,3920b362e34671ebb07af6b8c03ecb5d1769405e28965b07ed6a5dae8808457f,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 600000 VND and the same 50-percent chance of receiving nothing, OR Option 2: 20000 VND as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 20000,51,female,Vietnam,0
4fffa77a-00d5-4eff-862e-7be1c9ad331c,4370e2b6d275b01736dcb47719e43e4f4bc0431aadf4136e33cbfb2bc5a26739,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 40 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 40,57,female,Finland,0
04246027-b68e-451a-8835-8f7d46308845,616b60c256e63e322eee714d101814629cd2c95544e22b120d04636e4165178e,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,44,female,Finland,0
38fb07da-103e-4f57-aafe-53c3d2b00809,bf812657adbb272ef37e704963c16273cdadb85b2e0af0db740d76f5c1920723,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 30 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 30,45,male,Finland,1
6edc9597-2c1c-4e76-bdbf-d1e8af994ad4,de9fe638e7998afa62c0cfba2a39ac44734dec409b4cb76b9fe635a33e088ddc,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 50 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",4.0,Risk 50,67,male,Finland,1
d479ef42-bec7-472b-8ea6-5f8c03f7f90f,bb55e8d43b480591ac19d1d5ef6e0bebd79bb5c983b56e14bc3d273a2f37c95e,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,70,male,Finland,1
28e02397-03e8-487e-a167-47450c10bb8b,4348df5e6ceff0e396d8625554dd41549bf6a4f83d76420a9c0f5c4d37f90072,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,58,female,Finland,0
ba07849b-b8c6-4118-935f-d457339c24d9,85cf67ee541c9154cd0dd29195e3fdc5c7b49280523aec282cf47767509cea27,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,73,female,Finland,0
5d4e2919-39b4-4ef3-be51-debec7c7ff74,fd865ef95304a9dc975279ce1355f0ebfb88d4d5f32b59a7ed56793a6ee313b3,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,50,male,Finland,1
e7b0d7b6-c017-463c-9a89-c013489c040c,a1f84268ac47eb836f4fed0740a2ae78f8dc393531539ed764d3142dc315f20f,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 30 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",2.0,Risk 30,36,female,Finland,0
abd27f7a-7864-4bb9-8860-8cc40a3019f4,85cf67ee541c9154cd0dd29195e3fdc5c7b49280523aec282cf47767509cea27,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,73,female,Finland,0
cd762005-1752-492d-9265-6478cda4c721,e32d7dd10e13f1e084c9ac83e14393ba325e6c27e368b20e2d67382037453941,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,21,male,Finland,1
ae5f154f-9556-4c39-a831-004ea547c948,0a5f413096e96ef24e3355ca16b480f67b653b5fcc0b5be91e9f9e4087038e74,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,62,male,Finland,1
657e9e6d-7fe7-4212-934b-e8964261d432,6af0f66457872cd7a5c0edf365a74cf786d38c24f1ea403d94bbf3736cf6f653,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,80,male,Finland,1
b4ddab40-601f-47bf-ad2e-63f76515c3c6,dd12ef99eaa1051ed8038d76c05fca1a3021d6a29a82ff999e72dc50b04801d4,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 40 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",3.0,Risk 40,22,female,Finland,0
a94aa8fc-93b4-41d1-a515-dad5dda64eec,61f2a60e5d4e61171586d233aa3a1355c91bfad1bb518462d1b2bb0071f702dc,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,30,female,Finland,0
62bae6f3-ceed-450e-8410-46c098ad9941,b9bced83f57966da884c853532e5968fa12616f80d99838c45d813962dbf67ec,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,64,male,Finland,1
c25f511e-7e1a-4961-94f2-7ce20f54a623,40b7b5fd1d7df8c63988ddd28582578e7ffff907f892d3f0e0dd3ee59f41eddc,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,74,female,Finland,0
e0c0e319-3264-4369-b7f1-7645b63980e6,8393fc8dc25dc3a204d341f42204fa4fc60436bf897d8605dd5e5efc723ca39a,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300 EUR and the same 50-percent chance of receiving nothing, OR Option 2: 10 EUR as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",0.0,Risk 10,56,female,Finland,0
